Date,apple,microsoft,amazon com,tesla,alphabet,alphabet,berkshire hathaway,unitedhealth,johnson & johnson,nvidia,meta platforms,procter & gamble,jpmorgan chase &,exxon mobil,visa,home depot,chevron,mastercard,abbvie,pfizer,bank of,coca cola,costco wholesale,pepsico,broadcom,eli lilly,walmart,thermo fisher scientific,verizon communications,cisco systems,walt disney,merck &,abbott laboratories,comcast,accenture,adobe,intel corporation,mcdonalds,wells fargo,danaher,bristol myers squibb,salesforce,texas instrument,nike,philip morris,union pacific,raytheon technologies,qualcomm,nextera,medtronic,advanced micro devices,amgen,at&t,united parcel service,cvs health,lowes companies,s&p global,honeywell,conocophillips,prologis,international business machines,oracle,anthem,american tower,intuit,caterpillar,target,deere,morgan stanley,american express,lockheed martin,charles schwab,goldman sachs,citigroup,altria,paypal holdings,applied material,general electric,blackrock,boeing,servicenow,automatic data processing,netflix,booking holdings,mondelez,starbucks,intuitive surgical,chubb ltd,duke,marsh & mclennan,stryker,zoetis,3m,crown castle,cigna,analog devices,southern,cme,gilead sciences,blackstone,micron technology,csx,t mobile us,tjx,pnc financial services,edwards lifesciences,becton dickinson,regeneron,aon,vertex,us bancorp,dominion,truist financial,colgate palmolive,eog resources,equinix,waste management,northrop grumman,intercontinental exchange,lam research,illinois tool,progressive,boston scientific,norfolk southern,charter communications,freeport mcmoran,fidelity national information serv,public storage,activision blizzard,estee lauder,newmont,general dynamics,ford motor,sherwin williams,dollar general,schlumberger,fiserv,eaton,humana,emerson electric,capital one financial,palo alto networks,general motors,sempra,air products and chemicals,marathon petroleum,moodys,hca healthcare,archer daniels midland,pioneer natural resource,dow,fedex,american electric power,american,uber technologies,marvell technology,block,marriott,kla,centene,metlife,l3harris technologies,occidental petroleum,mckesson,moderna,roper technologies,exelon,oreilly automotive,illumina,kimberly clark,warner bros. discovery inc series,sysco,nxp semiconductors,autozone,johnson controls,prudential financial,nucor,general mills,ecolab,cognizant technology solutions,iqvia holdings,synopsys,dexcom,williams,digital realty,valero,paychex,corteva,travelers companies,hilton worldwide holdings,realty income,chipotle mexican grill,kroger,welltower,autodesk,lululemon athletica,crowdstrike holdings,aflac,simon property,cadence design systems,fortinet,amphenol,idexx laboratories,xcel,hp,workday,sba communications reit corp class,devon,constellation brands,phillips 66,global payments,twitter,dollar tree,public service enterprise,motorola solutions,allstate,kinder morgan,baxter,agilent technologies,arthur j gallagher,msci,ross stores,microchip technology,electronic arts,parker hannifin,carrier global,cintas,yum brands,snowflake,avalonbay communities,trane technologies,dupont de nemours,consolidated edison,atlassian,ebay,equity residential,halliburton,verisk analytics,hershey foods,wec,transdigm,alexandria real estate equities,bank of new york mellon,resmed,walgreen boots alliance,discover financial services,fastenal,monster beverage,international flavors & fragrances,cheniere,weyerhaeuser,eversource,ameriprise finance,ppg industries,otis worldwide,oneok,m&t bank,biogen,t rowe price,svb financial,datadog,kraft heinz,rockwell automation,willis towers watson,hess,american water works,paccar,mettler toledo,ametek,cummins,aptiv,kkr and,align technology,arista networks,first republic bank,cbre,delta air lines,lyondellbasell industries nv class,republic services,extra space storage,southwest airlines,ball,cerner,old dominion freight line,tyson foods,expedia,edison,keysight technologies,zimmer biomet holdings,dte,invitation homes,trade desk,fifth third bancorp,state street,veeva systems,keurig dr pepper,corning,west pharmaceutical services,mccormick & co non voting
2022-04-05,175.06,310.88,3281.1,1091.26,2811.82,2821.26,344.8,517.76,177.61,259.31,231.84,154.62,133.34,82.73,226.09,304.86,163.36,363.32,163.43,51.24,40.14,62.47,575.32,169.5,614.12,292.49,151.47,584.28,52.78,54.92,135.62,83.72,119.48,47.87,342.82,458.58,48.13,248.51,48.12,287.37,74.43,210.14,177.18,132.3,95.66,252.11,98.81,145.46,86.33,110.5,106.82,244.56,18.03,197.21,99.46,204.87,411.88,193.63,98.05,166.28,128.89,82.94,494.78,262.92,496.05,216.02,214.79,413.71,85.28,185.4,447.24,81.86,323.96,51.58,52.64,117.65,121.71,90.1,764.43,182.65,553.22,238.0,380.15,2298.0,63.01,84.12,295.92,212.38,112.52,169.94,268.5,188.4,148.9,193.11,245.09,159.98,74.35,237.46,59.75,123.61,74.61,35.27,131.96,61.71,182.39,120.22,262.94,691.47,325.97,269.96,53.0,86.09,55.36,77.45,117.83,762.4,160.59,454.01,130.53,503.64,206.43,114.23,44.35,262.25,556.79,49.09,103.56,395.72,80.38,272.66,79.86,239.15,15.82,257.97,229.36,40.46,103.34,146.61,443.22,96.56,130.42,621.14,41.42,165.03,251.68,84.71,342.46,243.61,90.9,244.48,63.49,211.03,101.31,62.45,34.96,68.31,135.92,174.0,345.52,84.83,70.01,256.44,55.72,307.0,162.05,476.73,47.8,690.49,363.84,125.13,24.42,82.5,175.07,2041.53,66.2,116.85,148.8,69.16,180.19,86.8,238.36,327.71,516.42,32.98,146.41,101.46,139.25,58.28,181.39,151.55,70.67,1604.69,57.65,95.69,211.55,378.99,219.96,63.77,130.58,163.45,341.89,74.39,545.04,73.07,36.0,239.72,360.57,58.47,230.34,85.91,139.39,50.98,155.74,70.56,237.47,137.24,18.92,76.49,133.26,174.87,513.23,93.15,70.09,125.86,274.43,44.54,431.4,117.64,227.09,249.44,154.75,73.0,96.15,299.86,56.4,90.8,37.53,219.41,218.41,101.73,651.43,202.74,48.96,245.48,43.49,110.75,59.32,81.9,129.4,140.76,37.85,90.09,298.54,132.41,75.15,69.84,163.78,207.61,154.85,529.76,146.9,39.59,279.1,239.46,107.63,167.64,82.84,1349.01,131.79,200.09,112.78,57.48,436.8,141.07,159.82,90.92,39.03,101.95,133.27,205.47,45.21,89.74,93.14,269.32,90.19,190.43,70.29,154.95,129.13,134.29,40.23,71.97,41.23,85.31,212.39,36.95,35.67,408.64,102.79
2022-04-06,171.83,299.5,3175.12,1045.76,2730.96,2743.52,344.71,531.75,182.23,244.07,223.3,156.83,131.49,83.65,219.01,298.54,164.81,353.55,168.91,52.87,39.7,63.1,584.79,172.39,602.0,305.84,154.99,587.41,53.2,54.37,132.57,84.97,119.94,47.73,340.26,444.33,47.54,251.46,47.89,289.33,75.34,200.82,177.25,128.36,99.02,242.93,98.46,139.28,86.49,111.72,103.67,249.93,18.14,194.39,102.06,200.65,410.88,193.62,97.54,170.11,129.39,82.12,506.87,268.62,490.21,216.21,215.94,411.25,83.13,183.71,454.58,80.87,316.26,50.53,53.83,112.49,119.33,89.91,745.23,178.72,527.95,237.79,368.35,2222.14,63.21,83.36,288.67,212.48,115.15,171.68,268.2,191.38,150.3,197.57,249.61,160.28,76.51,243.45,60.82,118.24,73.78,34.67,133.71,60.53,180.96,120.36,270.65,708.36,330.46,272.39,52.97,87.84,54.74,78.81,118.45,766.57,161.1,461.46,129.13,498.17,205.14,116.87,44.58,256.93,561.26,48.06,101.56,408.58,80.11,264.73,79.54,240.76,15.39,262.63,239.0,40.78,102.67,144.86,449.05,96.18,129.28,606.8,39.5,168.33,250.1,85.57,341.11,250.48,92.83,241.98,61.67,204.0,104.49,61.81,33.41,66.5,128.77,166.17,344.25,87.12,70.07,257.9,56.1,311.57,154.62,479.38,49.71,701.14,358.52,125.97,23.92,83.04,174.02,2072.75,65.86,116.73,146.49,69.73,181.27,86.91,240.3,324.85,509.54,33.4,149.07,103.3,141.23,58.05,182.58,145.61,71.78,1550.85,58.73,97.06,203.94,371.83,211.22,65.07,127.86,161.85,332.07,73.06,534.92,74.99,34.91,230.14,370.09,58.34,231.81,85.68,138.9,50.77,156.06,72.08,239.08,139.02,19.01,77.0,132.71,179.05,506.65,94.19,68.28,124.85,273.43,43.88,431.15,118.62,212.09,254.95,151.99,70.18,98.4,286.96,54.12,92.62,37.35,220.25,221.75,103.97,647.99,206.25,48.2,247.29,44.31,110.5,59.73,80.82,125.5,141.06,37.49,92.25,292.26,134.14,76.23,70.8,162.52,209.71,148.38,510.57,137.27,40.04,272.23,239.45,106.85,168.99,83.48,1327.86,131.93,198.51,111.39,56.3,421.74,132.01,156.5,89.0,37.59,99.69,133.44,212.37,43.73,88.37,93.28,262.56,90.9,181.46,71.54,151.54,127.85,137.61,40.88,67.73,40.98,83.7,207.48,37.83,34.92,409.45,102.52
2022-04-07,172.14,301.37,3155.69,1057.26,2717.77,2729.3,346.51,536.95,181.76,242.08,222.95,158.86,131.09,85.05,216.15,302.75,167.1,349.55,173.28,55.16,39.39,63.44,608.05,172.55,603.05,308.43,156.54,612.21,52.67,54.63,131.87,86.8,123.37,47.15,341.77,452.72,47.56,254.36,47.74,299.66,77.26,200.16,177.6,129.38,99.67,244.86,100.98,139.22,87.08,112.33,103.72,251.64,17.91,192.7,103.61,202.64,414.99,192.7,99.96,168.83,128.55,81.54,514.66,265.73,495.01,215.9,228.19,409.46,83.13,182.39,465.51,80.03,314.15,50.03,53.73,113.04,122.4,89.46,748.89,177.97,529.78,238.5,362.15,2213.2,62.89,83.12,291.82,212.58,114.86,173.23,270.17,197.93,149.95,196.52,255.13,161.25,75.76,244.3,60.99,115.64,73.28,34.74,133.28,61.33,181.38,123.74,273.52,721.8,333.49,275.83,52.58,87.66,53.88,80.42,120.62,759.23,163.78,470.77,129.88,503.34,204.93,119.53,44.96,258.66,552.48,48.48,101.53,409.2,80.11,267.02,81.03,243.61,14.96,263.83,241.69,40.97,100.79,145.87,457.6,95.89,129.31,616.47,38.72,168.05,251.37,85.85,343.38,254.63,93.98,244.39,61.25,203.77,103.37,61.66,32.27,65.66,125.93,164.66,353.08,88.56,69.55,260.8,57.68,320.14,159.0,485.27,50.02,726.83,368.0,126.69,23.07,83.68,172.92,2155.59,65.51,114.65,150.91,69.75,183.62,87.81,249.28,326.37,512.52,33.65,148.17,103.33,139.84,58.49,182.09,145.55,71.62,1544.19,59.88,96.29,204.77,379.23,217.03,65.17,125.51,163.13,338.12,73.97,551.26,74.57,40.06,233.25,369.29,60.23,242.5,83.08,134.61,48.03,158.61,71.61,241.29,140.41,19.27,78.01,135.93,181.45,510.0,95.35,68.19,123.4,276.63,43.69,434.24,120.4,213.88,249.34,152.37,69.71,97.56,292.97,54.38,91.66,37.75,220.22,222.71,103.81,651.39,203.56,47.76,252.08,45.11,109.16,58.71,81.78,125.9,143.54,37.9,92.14,289.3,134.15,77.54,70.89,161.21,211.64,146.5,500.28,137.24,40.31,271.05,240.41,108.18,171.14,83.27,1368.74,132.3,196.11,110.22,55.81,422.18,132.82,156.91,86.77,37.13,100.2,135.28,213.36,42.39,87.73,93.49,263.99,91.44,181.98,70.69,151.32,129.91,136.33,40.76,68.56,40.44,83.96,204.14,37.61,34.41,420.45,102.99
2022-04-08,170.09,296.97,3089.21,1025.49,2665.75,2680.21,353.1,545.96,182.12,231.19,222.33,160.1,133.49,86.84,216.98,311.11,169.93,352.27,174.96,55.17,39.67,63.83,600.04,173.13,587.0,311.69,157.41,608.86,53.53,54.28,131.87,87.68,123.25,47.42,338.92,445.34,47.02,251.46,48.73,299.29,77.77,197.17,174.11,128.15,100.07,241.98,100.4,136.69,86.09,112.47,101.0,252.02,18.22,190.97,106.61,206.66,413.09,190.16,103.05,168.65,127.73,80.94,520.67,266.41,482.84,217.03,233.34,418.3,84.06,183.7,461.52,81.69,321.39,50.88,54.11,111.21,119.96,89.74,736.1,175.2,515.6,237.71,355.88,2167.42,63.4,81.52,289.86,216.15,115.35,172.57,269.47,200.09,149.81,198.02,257.9,158.74,76.49,242.5,62.3,114.97,72.14,34.33,132.84,61.56,184.7,123.92,275.42,738.84,333.51,280.28,52.25,88.38,53.87,80.25,126.88,768.78,165.15,463.66,129.89,491.64,203.65,118.51,44.84,258.15,557.6,48.97,102.03,408.95,80.09,266.64,82.12,242.04,15.05,263.76,245.8,42.55,100.55,145.18,457.81,94.57,131.76,608.23,39.35,169.79,251.2,86.9,342.69,258.69,95.25,254.11,61.68,201.52,102.99,63.14,32.05,63.15,123.22,163.86,341.21,88.48,70.61,258.03,61.8,325.84,160.84,482.16,50.13,736.47,362.68,126.08,24.43,85.57,167.5,2190.56,64.5,116.71,150.76,70.17,182.95,88.96,252.29,319.83,505.99,34.42,149.98,103.22,139.29,59.64,184.86,145.48,72.16,1543.99,61.67,96.98,202.25,369.46,218.21,65.52,127.47,158.24,335.83,73.28,547.12,74.82,38.63,228.77,372.72,62.37,244.46,84.25,134.91,46.23,162.92,72.09,239.46,141.93,19.48,80.0,134.87,183.19,506.49,96.84,66.32,123.48,274.06,43.38,429.12,119.17,208.34,249.61,149.8,68.84,97.91,272.02,55.03,91.77,39.94,219.52,223.72,104.49,640.82,202.89,48.34,249.33,45.42,111.57,57.69,81.62,124.27,144.18,38.68,92.53,293.04,132.53,77.24,71.61,163.07,214.75,146.15,500.37,134.29,40.94,269.41,241.05,112.89,169.87,83.05,1381.84,131.82,194.69,108.37,57.7,420.56,131.03,158.13,86.44,36.74,101.53,135.83,213.71,41.24,87.42,93.4,259.91,92.44,179.79,71.95,149.79,129.62,137.35,41.26,67.79,40.55,84.17,196.36,37.65,34.09,413.58,102.12
2022-04-11,165.75,285.26,3022.44,975.93,2576.47,2595.93,352.02,537.44,179.84,219.17,216.46,159.49,133.0,83.85,214.75,306.72,165.56,347.37,169.83,53.93,39.59,63.81,584.67,172.6,580.61,308.96,154.29,585.67,53.9,52.88,130.65,86.63,120.04,47.61,327.27,434.44,46.57,250.45,49.33,291.12,76.5,195.45,171.94,124.98,101.24,243.11,102.11,135.36,84.58,111.52,97.37,250.87,19.63,190.84,104.45,204.59,405.61,189.27,97.98,165.73,126.37,79.76,510.64,263.31,473.34,216.05,229.31,418.51,84.02,177.57,464.25,81.58,320.76,50.55,54.45,109.81,116.24,89.67,728.38,175.03,511.42,230.96,348.0,2169.21,63.41,80.68,278.96,215.26,114.23,170.74,263.34,192.5,150.12,196.06,254.12,154.89,74.48,239.84,61.89,112.8,72.03,34.24,130.42,61.86,183.98,121.5,270.01,722.37,333.61,281.09,51.72,87.52,53.64,80.44,121.34,751.61,164.16,462.14,128.1,475.76,200.81,118.43,44.22,255.81,559.91,47.72,101.92,401.8,79.48,262.28,81.34,243.55,15.28,261.1,240.77,41.33,100.6,142.27,451.33,93.18,131.23,610.9,40.33,168.25,249.83,84.88,334.37,258.18,94.57,246.49,61.95,204.12,101.4,62.58,32.04,60.73,123.08,162.45,331.47,86.9,70.58,256.57,57.92,320.67,160.0,480.78,48.24,723.94,351.28,126.53,24.78,84.71,165.52,2158.48,63.34,116.5,152.8,70.51,180.54,87.21,242.98,309.77,492.49,34.4,145.47,100.9,136.84,59.75,185.64,143.7,71.52,1511.47,60.65,96.37,199.03,368.74,216.6,65.19,126.78,153.74,328.07,71.74,514.48,74.36,38.19,227.21,361.3,60.03,247.51,82.49,136.21,47.01,165.49,71.73,233.35,142.9,19.26,78.77,131.26,183.22,486.09,99.71,65.81,122.58,270.42,42.44,418.01,118.31,208.53,246.25,147.86,68.48,96.6,271.63,54.89,89.85,39.06,216.45,223.93,103.66,633.53,198.55,48.07,242.15,44.43,111.17,57.97,82.17,125.67,139.22,39.02,91.78,290.76,131.75,76.37,70.26,163.53,210.62,143.07,516.03,135.09,41.25,266.08,238.28,111.76,169.22,82.58,1348.0,129.88,192.93,108.21,56.26,409.69,127.16,157.51,86.63,38.21,101.39,135.77,210.6,42.62,88.05,93.1,258.1,93.82,177.3,70.8,147.4,126.9,136.86,41.05,67.2,40.49,82.72,195.67,37.59,33.67,398.5,102.09
2022-04-12,167.66,282.06,3015.75,986.95,2554.29,2567.49,349.74,533.71,179.9,215.04,214.14,159.01,131.54,85.6,211.4,306.29,169.01,345.8,167.31,53.11,39.17,64.56,581.36,173.3,585.07,308.08,153.23,570.94,53.67,51.82,130.84,85.63,118.39,47.25,326.73,426.77,46.5,249.17,48.42,280.74,76.55,194.81,173.0,125.04,100.49,245.06,102.6,136.09,83.89,110.58,95.1,250.04,19.56,187.89,104.64,204.14,397.31,190.99,100.0,165.33,125.98,79.33,509.61,257.18,461.62,216.7,231.34,419.73,83.93,175.54,467.55,80.07,319.78,50.34,54.91,108.25,114.56,90.0,716.83,176.28,510.21,231.06,344.1,2181.38,63.67,79.79,277.85,214.42,115.42,168.64,262.42,187.91,148.58,194.09,254.82,155.5,75.54,236.03,61.63,113.43,71.96,34.41,131.44,62.83,179.75,120.84,269.18,715.79,329.29,281.15,50.82,87.39,52.69,81.0,124.57,741.65,161.85,463.28,124.83,467.0,199.81,115.3,43.76,258.72,549.12,48.0,101.94,406.77,79.54,262.7,82.5,243.82,15.36,256.95,243.83,41.53,98.97,140.82,449.04,92.82,132.23,611.89,40.04,169.63,247.78,85.8,332.14,260.89,95.07,252.53,63.26,204.38,102.31,62.45,31.99,60.13,122.89,163.24,330.25,85.81,70.16,257.2,59.14,322.58,159.5,470.5,48.05,717.55,344.59,125.94,24.68,84.57,166.23,2168.44,62.15,115.55,157.24,70.43,179.33,86.09,237.67,310.83,490.43,34.79,145.52,100.79,136.59,60.63,184.94,144.88,71.56,1532.61,58.75,96.56,196.14,376.16,223.51,64.89,126.18,153.37,330.1,71.8,497.24,74.73,37.89,225.97,354.48,62.26,248.83,81.97,135.07,44.48,167.18,71.92,232.37,142.12,19.14,78.07,125.39,180.25,480.31,102.19,65.47,123.57,270.26,41.78,415.77,119.89,210.94,246.48,146.91,68.46,97.8,268.32,54.24,90.26,39.53,214.64,226.02,104.41,636.51,197.44,47.65,237.37,44.23,111.83,57.69,82.69,124.43,137.96,39.58,92.84,287.94,128.71,75.89,70.81,160.48,208.06,143.87,506.84,135.5,41.12,262.91,232.46,112.6,168.55,82.41,1313.77,128.69,192.58,110.86,55.5,406.23,127.42,155.05,85.93,38.62,103.53,133.91,212.85,42.82,86.31,93.35,260.0,93.44,178.61,71.88,146.66,126.64,137.85,41.42,65.84,39.63,82.25,191.72,37.63,33.55,384.55,102.04
2022-04-13,170.4,287.62,3110.82,1022.37,2597.88,2605.72,346.22,537.0,180.66,222.03,214.99,159.46,127.3,86.81,213.27,310.42,171.67,355.14,158.95,53.1,38.82,64.73,591.09,173.0,592.54,302.67,157.22,576.8,54.14,52.15,132.35,86.13,119.48,47.91,325.59,431.67,47.01,251.33,48.54,283.72,76.87,195.72,175.11,127.49,101.2,244.63,103.37,140.5,83.55,110.46,97.74,253.51,19.42,188.87,104.98,205.51,396.31,194.85,100.23,165.0,126.14,79.75,512.21,257.16,470.42,218.27,233.82,427.29,84.13,179.59,469.19,83.83,321.97,50.15,54.8,105.17,116.86,90.75,715.74,182.87,526.07,233.74,350.43,2260.11,63.85,80.92,285.22,212.84,115.11,169.89,263.64,189.52,148.66,193.46,258.99,158.12,75.36,239.36,62.06,116.44,72.38,34.89,134.85,63.7,178.44,121.91,270.94,731.89,330.1,290.93,50.61,87.19,52.0,80.99,123.56,751.93,159.74,464.52,125.83,472.61,199.34,113.91,44.43,260.93,562.4,49.43,101.5,405.65,79.1,266.58,84.3,243.71,15.51,258.4,245.39,42.57,99.08,141.77,458.78,93.31,132.62,629.01,40.22,170.42,249.92,87.59,333.66,258.64,95.55,255.42,64.16,206.31,102.25,62.98,32.63,63.3,126.05,175.54,336.52,86.21,70.45,254.25,59.62,325.62,169.66,469.0,48.64,724.1,343.35,126.39,26.0,86.67,171.03,2171.43,62.67,116.3,163.23,70.68,180.17,86.06,239.31,306.72,498.8,35.05,147.15,103.94,137.89,60.95,183.71,153.93,72.19,1590.0,58.34,96.9,201.74,395.03,239.86,64.99,127.58,155.79,340.86,71.91,508.61,74.37,37.94,228.66,354.61,63.75,248.63,83.14,138.06,45.85,171.07,71.55,236.25,141.88,19.29,78.44,128.29,181.01,493.27,102.93,66.76,123.62,273.55,42.11,419.38,121.87,214.41,247.62,148.99,68.97,97.9,280.33,55.12,90.36,40.19,214.11,225.58,103.2,636.17,198.3,48.34,236.6,44.6,112.67,58.98,84.01,127.6,136.45,40.06,92.51,292.74,130.59,75.84,71.3,159.71,213.98,143.58,520.67,142.87,42.0,267.04,233.88,114.63,167.15,83.24,1342.59,129.54,194.6,108.9,56.49,416.91,131.37,165.8,86.4,41.02,105.92,133.15,212.61,46.05,87.95,93.35,266.58,94.49,187.33,72.46,147.26,127.95,136.63,41.83,67.01,39.51,82.85,197.2,37.66,33.87,387.02,102.0
2022-04-14,165.29,279.83,3034.13,985.0,2534.6,2545.06,344.33,534.82,179.9,212.58,210.18,158.57,126.12,87.83,212.79,304.52,171.59,357.82,162.31,53.12,37.57,65.02,590.39,171.9,573.85,301.86,157.08,568.9,53.83,51.17,130.47,86.91,117.69,47.58,319.47,420.44,45.67,250.51,46.35,276.98,77.51,189.41,173.66,133.46,101.77,246.21,104.27,136.91,82.81,109.02,93.06,254.02,19.54,188.02,103.68,201.28,387.59,195.19,101.37,162.7,126.56,79.45,516.72,255.54,465.11,227.81,237.2,436.75,84.76,181.16,467.66,82.75,321.64,50.93,54.98,102.31,113.36,90.83,688.17,181.94,507.33,229.2,341.13,2227.29,63.72,79.5,279.7,210.52,114.85,169.76,261.7,187.3,147.38,192.68,259.21,156.5,75.99,237.66,61.82,112.98,70.13,35.06,132.96,62.71,175.0,120.02,271.68,733.02,328.26,287.97,52.71,87.4,52.14,80.94,122.94,735.24,159.16,467.2,124.53,456.16,196.27,112.11,44.25,263.06,555.32,49.19,102.45,408.5,78.93,263.87,84.77,243.74,15.48,252.9,248.77,43.25,99.67,139.91,460.56,92.86,132.59,626.78,40.13,171.25,246.84,87.2,328.4,260.94,96.91,254.75,65.49,205.74,102.04,63.03,32.68,60.97,121.31,180.51,321.48,86.54,70.64,257.41,59.34,323.25,165.49,461.16,49.03,713.88,336.49,126.42,24.88,86.27,170.0,2164.6,61.53,117.24,165.32,70.92,176.6,84.74,238.48,294.77,492.11,35.52,145.02,104.86,136.69,61.01,184.24,155.58,72.61,1603.17,58.32,96.03,196.73,390.78,235.22,65.33,127.88,149.8,331.76,70.38,496.78,74.34,37.47,224.67,355.38,62.56,251.42,82.85,139.95,45.08,173.05,72.8,233.19,141.16,19.37,76.44,126.44,180.61,482.7,103.08,65.22,122.6,273.87,41.28,413.67,122.97,198.63,246.61,148.05,68.7,98.03,265.35,54.15,90.43,40.76,213.3,225.98,103.19,638.48,196.18,47.29,234.21,44.81,112.18,56.01,82.59,125.43,139.53,39.9,92.6,290.73,128.27,74.75,71.3,159.56,212.55,138.96,507.06,136.04,42.29,261.66,234.15,114.72,166.16,83.71,1318.36,127.05,195.94,107.51,55.25,409.82,126.58,160.75,85.56,42.36,107.58,132.71,212.55,46.76,87.15,93.3,264.75,95.45,191.55,71.84,143.93,126.0,137.17,41.95,63.58,39.01,75.81,191.46,37.24,33.69,381.22,101.57
2022-04-18,165.07,280.52,3055.7,1004.29,2553.53,2559.22,346.65,534.08,177.66,217.83,210.77,157.06,128.46,88.55,213.17,300.21,173.89,356.8,159.36,51.84,38.85,64.44,582.12,170.42,586.5,298.82,155.88,572.13,53.39,51.11,127.77,86.07,116.29,46.86,313.6,425.47,46.64,251.06,47.17,275.07,76.75,187.01,176.56,131.63,101.05,242.12,104.3,139.32,81.71,108.08,93.89,251.93,19.46,187.16,103.42,198.52,390.56,192.07,103.47,163.0,126.17,78.22,512.95,253.91,469.04,229.92,239.39,438.45,86.48,184.48,467.44,74.94,329.88,52.31,54.6,100.58,114.87,90.4,680.0,179.85,497.53,227.2,337.86,2199.31,63.57,79.6,276.35,211.91,114.24,170.45,258.96,182.81,146.18,190.95,258.96,160.34,75.83,236.24,61.58,111.99,71.15,34.75,130.76,62.44,175.75,119.28,260.1,723.2,329.05,282.99,52.74,86.83,52.66,80.01,123.32,730.66,158.01,465.58,122.62,470.55,196.63,109.64,43.74,262.51,533.48,50.77,102.48,409.61,79.06,264.12,85.42,243.86,15.67,246.17,250.18,43.68,99.89,140.66,453.97,93.97,137.98,617.79,40.63,171.12,246.0,90.11,328.23,259.91,96.46,256.67,65.88,203.26,101.66,63.9,31.79,61.73,119.39,183.15,327.87,84.88,71.23,259.73,61.37,326.65,154.75,456.61,49.23,721.62,335.85,124.96,24.16,85.91,173.25,2174.65,61.86,118.5,170.33,70.84,175.04,84.61,234.39,297.12,480.63,35.31,145.04,110.35,135.75,60.95,185.22,156.57,73.25,1589.76,57.82,96.49,196.54,387.56,224.99,65.52,127.89,150.61,330.42,70.43,486.81,74.2,38.43,219.5,355.96,63.54,252.82,87.16,140.21,48.45,172.03,72.43,229.97,139.73,19.55,74.97,123.84,180.18,478.01,104.49,67.24,122.16,271.32,41.29,413.18,123.17,192.39,244.05,145.96,68.6,96.94,259.12,54.56,89.62,41.64,211.21,224.41,102.84,633.19,194.15,46.21,231.99,44.5,116.43,54.95,82.44,122.73,139.25,39.82,91.67,290.4,126.49,73.62,72.5,159.16,212.54,139.31,503.7,131.11,42.16,261.47,233.21,115.71,162.44,83.84,1304.58,127.28,196.71,105.78,54.55,405.88,126.2,159.44,85.64,42.13,108.95,132.3,212.44,46.26,86.11,93.31,265.39,95.08,185.84,71.75,145.27,125.23,137.17,41.69,62.03,39.07,74.38,188.14,36.78,33.87,372.42,100.25
2022-04-19,167.4,285.3,3162.31,1028.15,2600.18,2610.62,348.5,537.7,183.08,221.98,217.31,159.41,131.12,87.76,215.7,307.8,171.83,363.87,156.35,50.18,39.57,65.07,594.3,172.9,597.62,297.01,157.65,574.15,53.75,51.83,131.9,85.79,119.98,48.11,320.57,436.4,47.93,255.4,47.83,273.1,76.4,191.39,179.06,137.05,102.58,245.62,104.55,141.05,81.83,110.22,96.93,253.37,19.49,190.69,103.86,203.04,395.35,197.2,101.56,169.56,129.15,79.56,517.04,258.77,485.07,232.16,246.05,437.82,88.91,187.17,459.9,76.9,335.95,52.92,55.22,103.66,117.06,91.9,701.57,185.98,514.4,229.6,348.61,2239.38,65.21,81.22,294.86,209.92,114.47,172.06,271.67,185.94,150.1,193.87,261.03,162.32,76.27,234.1,62.78,117.48,72.73,35.29,132.84,65.43,178.05,124.52,263.49,716.22,330.79,282.52,52.88,86.97,52.01,80.61,121.76,754.22,159.08,464.41,122.93,479.19,203.39,111.15,45.72,264.86,557.75,50.64,104.89,413.17,79.03,274.56,82.86,246.59,16.15,252.25,255.36,43.43,102.45,145.77,458.69,95.69,141.59,628.56,42.08,170.27,249.57,90.44,333.54,261.96,95.93,250.82,67.05,208.81,102.43,63.61,33.8,63.77,125.62,188.78,337.82,85.99,71.84,257.73,60.38,324.7,152.72,462.75,49.5,730.29,342.27,126.87,24.49,88.1,178.65,2196.79,63.53,119.42,171.83,71.72,180.76,85.74,237.87,306.33,491.79,35.41,150.35,107.74,137.46,61.14,176.16,163.14,74.12,1632.03,57.79,96.78,203.8,404.66,228.66,65.49,131.32,155.62,335.19,71.11,500.85,74.84,38.69,224.62,360.91,63.0,253.87,89.55,144.6,46.16,171.87,73.08,234.22,141.74,19.6,76.51,126.53,179.5,490.52,107.36,68.9,124.04,282.95,42.5,418.96,124.64,197.43,246.92,149.73,69.27,98.01,273.9,55.17,90.96,41.31,215.33,226.98,104.52,643.74,197.55,46.52,239.42,45.6,118.75,56.7,83.8,124.54,139.13,41.43,92.5,297.63,129.64,75.37,72.17,162.04,223.02,145.12,537.08,137.28,42.61,270.91,235.2,114.38,164.38,85.9,1331.04,130.13,201.28,110.47,56.43,424.54,128.84,163.21,86.46,43.04,110.61,133.72,218.32,47.35,87.63,93.46,273.82,97.48,186.34,71.81,148.36,130.6,137.77,43.04,66.89,40.79,74.91,199.26,37.56,34.71,371.0,101.53
